number,artist,title,trigram
240,Dusty Springfield,Son of a Preacher Man,teach me i
240,Dusty Springfield,Son of a Preacher Man,me i kissed
240,Dusty Springfield,Son of a Preacher Man,i kissed the
240,Dusty Springfield,Son of a Preacher Man,kissed the son
240,Dusty Springfield,Son of a Preacher Man,the son of
240,Dusty Springfield,Son of a Preacher Man,son of a
240,Dusty Springfield,Son of a Preacher Man,of a preacher
240,Dusty Springfield,Son of a Preacher Man,a preacher man
240,Dusty Springfield,Son of a Preacher Man,preacher man the
240,Dusty Springfield,Son of a Preacher Man,man the only
240,Dusty Springfield,Son of a Preacher Man,the only one
240,Dusty Springfield,Son of a Preacher Man,only one who
240,Dusty Springfield,Son of a Preacher Man,one who could
240,Dusty Springfield,Son of a Preacher Man,who could ever
240,Dusty Springfield,Son of a Preacher Man,could ever move
240,Dusty Springfield,Son of a Preacher Man,ever move me
240,Dusty Springfield,Son of a Preacher Man,move me the
240,Dusty Springfield,Son of a Preacher Man,me the sweet
240,Dusty Springfield,Son of a Preacher Man,the sweet lovin
240,Dusty Springfield,Son of a Preacher Man,sweet lovin son
240,Dusty Springfield,Son of a Preacher Man,lovin son of
240,Dusty Springfield,Son of a Preacher Man,son of a
240,Dusty Springfield,Son of a Preacher Man,of a preacher
240,Dusty Springfield,Son of a Preacher Man,a preacher man
240,Dusty Springfield,Son of a Preacher Man,preacher man the
240,Dusty Springfield,Son of a Preacher Man,man the only
240,Dusty Springfield,Son of a Preacher Man,the only one
240,Dusty Springfield,Son of a Preacher Man,only one who
240,Dusty Springfield,Son of a Preacher Man,one who could
240,Dusty Springfield,Son of a Preacher Man,who could ever
240,Dusty Springfield,Son of a Preacher Man,could ever groove
240,Dusty Springfield,Son of a Preacher Man,ever groove me
240,Dusty Springfield,Son of a Preacher Man,groove me ahh
240,Dusty Springfield,Son of a Preacher Man,me ahh ooh
240,Dusty Springfield,Son of a Preacher Man,ahh ooh ahh
241,Sly & The Family Stone,Stand,stand in the
241,Sly & The Family Stone,Stand,in the end
241,Sly & The Family Stone,Stand,the end you'll
241,Sly & The Family Stone,Stand,end you'll still
241,Sly & The Family Stone,Stand,you'll still be
241,Sly & The Family Stone,Stand,still be you
241,Sly & The Family Stone,Stand,be you one
241,Sly & The Family Stone,Stand,you one that's
241,Sly & The Family Stone,Stand,one that's done
241,Sly & The Family Stone,Stand,that's done all
241,Sly & The Family Stone,Stand,done all the
241,Sly & The Family Stone,Stand,all the things
241,Sly & The Family Stone,Stand,the things you
241,Sly & The Family Stone,Stand,things you set
241,Sly & The Family Stone,Stand,you set out
241,Sly & The Family Stone,Stand,set out to
241,Sly & The Family Stone,Stand,out to do
241,Sly & The Family Stone,Stand,to do stand
241,Sly & The Family Stone,Stand,do stand there's
241,Sly & The Family Stone,Stand,stand there's a
241,Sly & The Family Stone,Stand,there's a cross
241,Sly & The Family Stone,Stand,a cross for
241,Sly & The Family Stone,Stand,cross for you
241,Sly & The Family Stone,Stand,for you to
241,Sly & The Family Stone,Stand,you to bear
241,Sly & The Family Stone,Stand,to bear things
241,Sly & The Family Stone,Stand,bear things to
241,Sly & The Family Stone,Stand,things to go
241,Sly & The Family Stone,Stand,to go through
241,Sly & The Family Stone,Stand,go through if
241,Sly & The Family Stone,Stand,through if you're
241,Sly & The Family Stone,Stand,if you're going
241,Sly & The Family Stone,Stand,you're going anywhere
241,Sly & The Family Stone,Stand,going anywhere stand
241,Sly & The Family Stone,Stand,anywhere stand for
241,Sly & The Family Stone,Stand,stand for the
241,Sly & The Family Stone,Stand,for the things
241,Sly & The Family Stone,Stand,the things you
241,Sly & The Family Stone,Stand,things you know
241,Sly & The Family Stone,Stand,you know are
241,Sly & The Family Stone,Stand,know are right
241,Sly & The Family Stone,Stand,are right it
241,Sly & The Family Stone,Stand,right it s
241,Sly & The Family Stone,Stand,it s the
241,Sly & The Family Stone,Stand,s the truth
241,Sly & The Family Stone,Stand,the truth that
241,Sly & The Family Stone,Stand,truth that the
241,Sly & The Family Stone,Stand,that the truth
241,Sly & The Family Stone,Stand,the truth makes
241,Sly & The Family Stone,Stand,truth makes them
241,Sly & The Family Stone,Stand,makes them so
241,Sly & The Family Stone,Stand,them so uptight
241,Sly & The Family Stone,Stand,so uptight stand
241,Sly & The Family Stone,Stand,uptight stand all
241,Sly & The Family Stone,Stand,stand all the
241,Sly & The Family Stone,Stand,all the things
241,Sly & The Family Stone,Stand,the things you
241,Sly & The Family Stone,Stand,things you want
241,Sly & The Family Stone,Stand,you want are
241,Sly & The Family Stone,Stand,want are real
241,Sly & The Family Stone,Stand,are real you
241,Sly & The Family Stone,Stand,real you have
241,Sly & The Family Stone,Stand,you have you
241,Sly & The Family Stone,Stand,have you to
241,Sly & The Family Stone,Stand,you to complete
241,Sly & The Family Stone,Stand,to complete and
241,Sly & The Family Stone,Stand,complete and there
241,Sly & The Family Stone,Stand,and there is
241,Sly & The Family Stone,Stand,there is no
241,Sly & The Family Stone,Stand,is no deal
241,Sly & The Family Stone,Stand,no deal stand
241,Sly & The Family Stone,Stand,deal stand stand
241,Sly & The Family Stone,Stand,stand stand stand
241,Sly & The Family Stone,Stand,stand stand stand
241,Sly & The Family Stone,Stand,stand stand stand
241,Sly & The Family Stone,Stand,stand stand stand
241,Sly & The Family Stone,Stand,stand stand stand
241,Sly & The Family Stone,Stand,stand stand you've
241,Sly & The Family Stone,Stand,stand you've been
241,Sly & The Family Stone,Stand,you've been sitting
241,Sly & The Family Stone,Stand,been sitting much
241,Sly & The Family Stone,Stand,sitting much too
241,Sly & The Family Stone,Stand,much too long
241,Sly & The Family Stone,Stand,too long there's
241,Sly & The Family Stone,Stand,long there's a
241,Sly & The Family Stone,Stand,there's a permanent
241,Sly & The Family Stone,Stand,a permanent crease
241,Sly & The Family Stone,Stand,permanent crease in
241,Sly & The Family Stone,Stand,crease in your
241,Sly & The Family Stone,Stand,in your right
241,Sly & The Family Stone,Stand,your right and
241,Sly & The Family Stone,Stand,right and wrong
241,Sly & The Family Stone,Stand,and wrong stand
241,Sly & The Family Stone,Stand,wrong stand there's
241,Sly & The Family Stone,Stand,stand there's a
241,Sly & The Family Stone,Stand,there's a midget
241,Sly & The Family Stone,Stand,a midget standing
241,Sly & The Family Stone,Stand,midget standing tall
241,Sly & The Family Stone,Stand,standing tall and
241,Sly & The Family Stone,Stand,tall and the
241,Sly & The Family Stone,Stand,and the giant
241,Sly & The Family Stone,Stand,the giant beside
241,Sly & The Family Stone,Stand,giant beside him
241,Sly & The Family Stone,Stand,beside him about
241,Sly & The Family Stone,Stand,him about to
241,Sly & The Family Stone,Stand,about to fall
241,Sly & The Family Stone,Stand,to fall stand
241,Sly & The Family Stone,Stand,fall stand stand
241,Sly & The Family Stone,Stand,stand stand stand
241,Sly & The Family Stone,Stand,stand stand stand
241,Sly & The Family Stone,Stand,stand stand stand
241,Sly & The Family Stone,Stand,stand stand stand
241,Sly & The Family Stone,Stand,stand stand stand
241,Sly & The Family Stone,Stand,stand stand they
241,Sly & The Family Stone,Stand,stand they will
241,Sly & The Family Stone,Stand,they will try
241,Sly & The Family Stone,Stand,will try to
241,Sly & The Family Stone,Stand,try to make
241,Sly & The Family Stone,Stand,to make you
241,Sly & The Family Stone,Stand,make you crawl
241,Sly & The Family Stone,Stand,you crawl and
241,Sly & The Family Stone,Stand,crawl and they
241,Sly & The Family Stone,Stand,and they know
241,Sly & The Family Stone,Stand,they know what
241,Sly & The Family Stone,Stand,know what you're
241,Sly & The Family Stone,Stand,what you're saying
241,Sly & The Family Stone,Stand,you're saying makes
241,Sly & The Family Stone,Stand,saying makes sense
241,Sly & The Family Stone,Stand,makes sense and
241,Sly & The Family Stone,Stand,sense and all
241,Sly & The Family Stone,Stand,and all stand
241,Sly & The Family Stone,Stand,all stand don't
241,Sly & The Family Stone,Stand,stand don't you
241,Sly & The Family Stone,Stand,don't you know
241,Sly & The Family Stone,Stand,you know that
241,Sly & The Family Stone,Stand,know that you
241,Sly & The Family Stone,Stand,that you are
241,Sly & The Family Stone,Stand,you are free
241,Sly & The Family Stone,Stand,are free well
241,Sly & The Family Stone,Stand,free well at
241,Sly & The Family Stone,Stand,well at least
241,Sly & The Family Stone,Stand,at least in
241,Sly & The Family Stone,Stand,least in your
241,Sly & The Family Stone,Stand,in your mind
241,Sly & The Family Stone,Stand,your mind if
241,Sly & The Family Stone,Stand,mind if you
241,Sly & The Family Stone,Stand,if you want
241,Sly & The Family Stone,Stand,you want to
241,Sly & The Family Stone,Stand,want to be
241,Sly & The Family Stone,Stand,to be everybody
241,Sly & The Family Stone,Stand,be everybody stand
241,Sly & The Family Stone,Stand,everybody stand stand
241,Sly & The Family Stone,Stand,stand stand stand
242,Elton John,Rocket Man,she packed my
242,Elton John,Rocket Man,packed my bags
242,Elton John,Rocket Man,my bags last
242,Elton John,Rocket Man,bags last night
242,Elton John,Rocket Man,last night pre
242,Elton John,Rocket Man,night pre flight
242,Elton John,Rocket Man,pre flight zero
242,Elton John,Rocket Man,flight zero hour
242,Elton John,Rocket Man,zero hour nine
242,Elton John,Rocket Man,hour nine a.m
242,Elton John,Rocket Man,nine a.m and
242,Elton John,Rocket Man,a.m and i'm
242,Elton John,Rocket Man,and i'm gonna
242,Elton John,Rocket Man,i'm gonna be
242,Elton John,Rocket Man,gonna be high
242,Elton John,Rocket Man,be high as
242,Elton John,Rocket Man,high as a
242,Elton John,Rocket Man,as a kite
242,Elton John,Rocket Man,a kite by
242,Elton John,Rocket Man,kite by then
242,Elton John,Rocket Man,by then i
242,Elton John,Rocket Man,then i miss
242,Elton John,Rocket Man,i miss the
242,Elton John,Rocket Man,miss the earth
242,Elton John,Rocket Man,the earth so
242,Elton John,Rocket Man,earth so much
242,Elton John,Rocket Man,so much i
242,Elton John,Rocket Man,much i miss
242,Elton John,Rocket Man,i miss my
242,Elton John,Rocket Man,miss my wife
242,Elton John,Rocket Man,my wife it's
242,Elton John,Rocket Man,wife it's lonely
242,Elton John,Rocket Man,it's lonely out
242,Elton John,Rocket Man,lonely out in
242,Elton John,Rocket Man,out in space
242,Elton John,Rocket Man,in space on
242,Elton John,Rocket Man,space on such
242,Elton John,Rocket Man,on such a
242,Elton John,Rocket Man,such a timeless
242,Elton John,Rocket Man,a timeless flight
242,Elton John,Rocket Man,timeless flight and
242,Elton John,Rocket Man,flight and i
242,Elton John,Rocket Man,and i think
242,Elton John,Rocket Man,i think it's
242,Elton John,Rocket Man,think it's gonna
242,Elton John,Rocket Man,it's gonna be
242,Elton John,Rocket Man,gonna be a
242,Elton John,Rocket Man,be a long
242,Elton John,Rocket Man,a long long
242,Elton John,Rocket Man,long long time
242,Elton John,Rocket Man,long time til
242,Elton John,Rocket Man,time til touchdown
242,Elton John,Rocket Man,til touchdown brings
242,Elton John,Rocket Man,touchdown brings me
242,Elton John,Rocket Man,brings me round
242,Elton John,Rocket Man,me round again
242,Elton John,Rocket Man,round again to
242,Elton John,Rocket Man,again to find
242,Elton John,Rocket Man,to find i'm
242,Elton John,Rocket Man,find i'm not
242,Elton John,Rocket Man,i'm not the
242,Elton John,Rocket Man,not the man
242,Elton John,Rocket Man,the man they
242,Elton John,Rocket Man,man they think
242,Elton John,Rocket Man,they think i
242,Elton John,Rocket Man,think i am
242,Elton John,Rocket Man,i am at
242,Elton John,Rocket Man,am at home
242,Elton John,Rocket Man,at home oh
242,Elton John,Rocket Man,home oh no
242,Elton John,Rocket Man,oh no no
242,Elton John,Rocket Man,no no no
242,Elton John,Rocket Man,no no i'm
242,Elton John,Rocket Man,no i'm a
242,Elton John,Rocket Man,i'm a rocket
242,Elton John,Rocket Man,a rocket man
242,Elton John,Rocket Man,rocket man rocket
242,Elton John,Rocket Man,man rocket man
242,Elton John,Rocket Man,rocket man burnin
242,Elton John,Rocket Man,man burnin out
242,Elton John,Rocket Man,burnin out his
242,Elton John,Rocket Man,out his fuse
242,Elton John,Rocket Man,his fuse up
242,Elton John,Rocket Man,fuse up here
242,Elton John,Rocket Man,up here alone
242,Elton John,Rocket Man,here alone and
242,Elton John,Rocket Man,alone and i
242,Elton John,Rocket Man,and i think
242,Elton John,Rocket Man,i think it's
242,Elton John,Rocket Man,think it's gonna
242,Elton John,Rocket Man,it's gonna be
242,Elton John,Rocket Man,gonna be a
242,Elton John,Rocket Man,be a long
242,Elton John,Rocket Man,a long long
242,Elton John,Rocket Man,long long time
242,Elton John,Rocket Man,long time til
242,Elton John,Rocket Man,time til touchdown
242,Elton John,Rocket Man,til touchdown brings
242,Elton John,Rocket Man,touchdown brings me
242,Elton John,Rocket Man,brings me round
242,Elton John,Rocket Man,me round again
242,Elton John,Rocket Man,round again to
242,Elton John,Rocket Man,again to find
242,Elton John,Rocket Man,to find i'm
242,Elton John,Rocket Man,find i'm not
242,Elton John,Rocket Man,i'm not the
242,Elton John,Rocket Man,not the man
242,Elton John,Rocket Man,the man they
242,Elton John,Rocket Man,man they think
242,Elton John,Rocket Man,they think i
242,Elton John,Rocket Man,think i am
242,Elton John,Rocket Man,i am at
242,Elton John,Rocket Man,am at home
242,Elton John,Rocket Man,at home oh
242,Elton John,Rocket Man,home oh no
242,Elton John,Rocket Man,oh no no
242,Elton John,Rocket Man,no no no
242,Elton John,Rocket Man,no no i'm
242,Elton John,Rocket Man,no i'm a
242,Elton John,Rocket Man,i'm a rocket
242,Elton John,Rocket Man,a rocket man
242,Elton John,Rocket Man,rocket man rocket
242,Elton John,Rocket Man,man rocket man
242,Elton John,Rocket Man,rocket man burnin
242,Elton John,Rocket Man,man burnin out
242,Elton John,Rocket Man,burnin out his
242,Elton John,Rocket Man,out his fuse
242,Elton John,Rocket Man,his fuse up
242,Elton John,Rocket Man,fuse up here
242,Elton John,Rocket Man,up here alone
242,Elton John,Rocket Man,here alone mars
242,Elton John,Rocket Man,alone mars ain't
242,Elton John,Rocket Man,mars ain't the
242,Elton John,Rocket Man,ain't the kind
242,Elton John,Rocket Man,the kind of
242,Elton John,Rocket Man,kind of place
242,Elton John,Rocket Man,of place to
242,Elton John,Rocket Man,place to raise
242,Elton John,Rocket Man,to raise your
242,Elton John,Rocket Man,raise your kids
242,Elton John,Rocket Man,your kids in
242,Elton John,Rocket Man,kids in fact
242,Elton John,Rocket Man,in fact it's
242,Elton John,Rocket Man,fact it's cold
242,Elton John,Rocket Man,it's cold as
242,Elton John,Rocket Man,cold as hell
242,Elton John,Rocket Man,as hell and
242,Elton John,Rocket Man,hell and there's
242,Elton John,Rocket Man,and there's no
242,Elton John,Rocket Man,there's no one
242,Elton John,Rocket Man,no one there
242,Elton John,Rocket Man,one there to
242,Elton John,Rocket Man,there to raise
242,Elton John,Rocket Man,to raise them
242,Elton John,Rocket Man,raise them if
242,Elton John,Rocket Man,them if you
242,Elton John,Rocket Man,if you did
242,Elton John,Rocket Man,you did and
242,Elton John,Rocket Man,did and all
242,Elton John,Rocket Man,and all this
242,Elton John,Rocket Man,all this science
242,Elton John,Rocket Man,this science i
242,Elton John,Rocket Man,science i don't
242,Elton John,Rocket Man,i don't understand
242,Elton John,Rocket Man,don't understand it's
242,Elton John,Rocket Man,understand it's just
242,Elton John,Rocket Man,it's just my
242,Elton John,Rocket Man,just my job
242,Elton John,Rocket Man,my job five
242,Elton John,Rocket Man,job five days
242,Elton John,Rocket Man,five days a
242,Elton John,Rocket Man,days a week
242,Elton John,Rocket Man,a week a
242,Elton John,Rocket Man,week a rocket
242,Elton John,Rocket Man,a rocket man
242,Elton John,Rocket Man,rocket man rocket
242,Elton John,Rocket Man,man rocket man
